0.201484,-0.218089,-0.028707,-0.228460,0.145399,-0.049942,0.067757,1.000000
-0.193670,-0.122573,-0.025699,0.020107,-0.176533,0.011193,0.037035,1.000000
0.042489,-0.293177,-0.154074,-0.045913,-0.152310,-0.072045,0.026960,1.000000
-0.170545,-0.073440,-0.114749,-0.043603,-0.030403,0.016212,0.047635,1.000000
-0.164379,-0.100871,-0.134816,-0.040102,-0.062906,-0.008144,0.035558,1.000000
-0.156788,0.043941,0.110721,0.149034,0.044230,0.141593,0.070399,1.000000
-0.116686,-0.013480,0.065405,0.150750,0.093397,-0.024700,0.150964,1.000000
0.179554,0.474373,0.122050,0.202508,0.022840,0.148618,0.153648,1.000000
-0.099706,-0.060632,-0.111646,0.168713,-0.119909,0.079809,0.023287,1.000000
-0.211957,0.342355,0.091605,-0.007433,0.030172,-0.035769,-0.058243,1.000000
-0.158274,-0.132415,0.040985,0.047002,0.065913,-0.131130,0.077398,1.000000
-0.279661,-0.008430,0.149665,-0.109870,0.024992,-0.010124,0.033350,1.000000
-0.238964,-0.004380,-0.078186,0.070073,0.060803,-0.028571,0.096037,1.000000
-0.197317,-0.242659,0.191281,-0.063569,-0.090144,-0.081161,0.034089,1.000000
0.685754,-0.086910,0.030878,-0.227610,-0.007495,0.263948,0.008090,1.000000
-0.194090,-0.137601,-0.018117,-0.008813,-0.065723,0.045125,0.013426,1.000000
0.075066,-0.012973,-0.108511,-0.210872,0.106541,0.040088,0.062740,1.000000
-0.153040,-0.049215,-0.079614,0.100560,0.250439,-0.114455,0.036790,1.000000
-0.179711,-0.128282,-0.104194,0.061969,-0.109053,-0.073923,0.038475,1.000000
-0.251076,0.134348,-0.068895,-0.000108,0.071724,-0.040392,0.101716,1.000000
-0.064941,-0.222739,-0.059336,0.009365,0.102406,-0.097585,0.038570,1.000000
-0.245282,-0.069426,-0.041013,0.036400,0.087068,0.036490,0.070785,1.000000
-0.228155,-0.147686,0.135248,0.010618,0.100627,0.009894,0.009256,1.000000
0.163890,-0.029611,-0.190680,-0.068207,0.205667,-0.034093,0.157971,2.000000
-0.287911,0.126287,0.055918,-0.039738,0.116977,-0.032293,0.076820,1.000000
0.295638,0.139664,0.098033,0.120870,-0.225963,0.187982,0.096183,1.000000
0.448994,-0.161208,-0.026732,0.099151,0.257883,0.055396,-0.039202,1.000000
-0.252536,-0.064831,0.123323,-0.084411,0.036719,-0.001799,0.011866,1.000000
0.037333,-0.351497,-0.123738,-0.064173,-0.068617,-0.037594,0.016845,1.000000
0.216053,-0.078585,0.031151,0.079450,-0.078605,0.044959,0.027963,1.000000
-0.258920,-0.093636,0.069118,0.004774,0.083824,-0.047551,0.098256,1.000000
0.068975,-0.240983,-0.019364,0.141338,-0.057334,0.084776,0.014854,1.000000
-0.057516,-0.354445,-0.031822,-0.010103,-0.042512,-0.083179,0.011771,1.000000
0.002418,-0.093197,0.037114,0.054434,0.118465,0.115518,0.048587,1.000000
-0.232337,-0.013889,-0.002673,0.010468,0.144121,-0.019816,0.047590,1.000000
-0.101087,0.020904,0.009261,0.029268,-0.124091,0.005570,-0.046472,1.000000
-0.096614,-0.105038,-0.009921,0.100410,0.133666,-0.038997,0.094294,1.000000
